# meta: schema_version=14, exported_at=2026-05-11T18:22:52Z, record_count=97, confidence_threshold=0
argus_record_id,id,identifier,identifier_type,device_category,manufacturer,model,confidence,source_type,source_url,source_excerpt,geographic_scope,description,first_seen,last_verified,notes
3c1b876628ba5c24,437,00:06:ec,oui,unknown,Harris,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,0006EC,Harris Corporation,1025 West NASA Blvd Melbourne FL US 32919 ",global,Harris unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=70418. SAR-9 disposition=accept via alias='Harris'. candidate_manufacturer (raw)='Harris Corporation'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=474; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:06:EC         	Harris      	Harris Corporation"
b5dd85cdbeb03302,438,00:12:1c,oui,unknown,Parrot,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,00121C,PARROT SA,174 Quai de Jemmapes Paris  FR 75010 ",global,Parrot unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=71195. SAR-9 disposition=accept via alias='Parrot'. candidate_manufacturer (raw)='PARROT SA'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=476; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:12:1C         	Parrot      	Parrot Sa"
3680762fce7effc7,439,90:03:b7,oui,unknown,Parrot,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,9003B7,PARROT SA,174 Quai de Jemmapes Paris  FR 75010 ",global,Parrot unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=71196. SAR-9 disposition=accept via alias='Parrot'. candidate_manufacturer (raw)='PARROT SA'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=518; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=90:03:B7         	Parrot      	Parrot Sa"
e6f69467b726c22c,440,a0:14:3d,oui,unknown,Parrot,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,A0143D,PARROT SA,174 Quai de Jemmapes Paris  FR 75010 ",global,Parrot unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=72176. SAR-9 disposition=accept via alias='Parrot'. candidate_manufacturer (raw)='PARROT SA'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=522; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=A0:14:3D         	Parrot      	Parrot Sa"
13fd07260e6f48dc,441,4c:cc:34,oui,unknown,Motorola Solutions,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,4CCC34,Motorola Solutions Inc.,One Motorola Plaza Holtsville NY US 11742 ",global,Motorola Solutions unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=72308. SAR-9 disposition=accept via alias='Motorola Solutions'. candidate_manufacturer (raw)='Motorola Solutions Inc.'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=506; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=4C:CC:34         	MotorolaSolu	Motorola Solutions Inc."
1a12b495b1e624d6,442,00:18:85,oui,unknown,Motorola Solutions,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,001885,Motorola Solutions Inc.,""500 W Monroe Street, Ste 4400 Chicago IL US 60661-3781 """,global,Motorola Solutions unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=73429. SAR-9 disposition=accept via alias='Motorola Solutions'. candidate_manufacturer (raw)='Motorola Solutions Inc.'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=479; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:18:85         	MotorolaSolu	Motorola Solutions Inc."
dcaccb6a6f5318ae,443,00:16:00,oui,hacking_tool,Cellebrite,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,001600,CelleBrite Mobile Synchronization,25 Basel St Petach Tikva  IL 49170 ",global,Cellebrite hacking_tool,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=73539. SAR-9 disposition=accept via alias='Cellebrite'. candidate_manufacturer (raw)='CelleBrite Mobile Synchronization'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=477; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:16:00         	CelleBriteMo	CelleBrite Mobile Synchronization"
448af7459a52e1cc,444,58:b8:58,oui,drone,DJI,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,58B858,""SZ DJI TECHNOLOGY CO.,LTD"",""DJI Sky City, No55 Xianyuan Road, Nanshan District Shenzhen Guangdong CN 518057 """,global,DJI drone,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=75447. SAR-9 disposition=accept via alias='DJI'. candidate_manufacturer (raw)='SZ DJI TECHNOLOGY CO.,LTD'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=508; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=58:B8:58         	SzDjiTechnol	Sz Dji Technology Co.,Ltd"
ccbe7f8e094c1ed2,445,f8:40:68,oui,drone,DJI,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,F84068,""SZ DJI Ronin Technology Co., Ltd."",""Skyworth Semiconductor Design Building 18 Gaoxin South 4th Avenue, Nanshan District shenzhen Guangdong CN 518057 """,global,DJI drone,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=76264. SAR-9 disposition=accept via alias='DJI'. candidate_manufacturer (raw)='SZ DJI Ronin Technology Co., Ltd.'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=532; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=F8:40:68         	SZDJIRoninTe	SZ DJI Ronin Technology Co., Ltd."
50894ea2e4d6f1e4,446,38:1d:14,oui,drone,Skydio,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,381D14,Skydio Inc.,114 Hazel Ave Redwood City CA US 94061 ",global,Skydio drone,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=78143. SAR-9 disposition=accept via alias='Skydio'. candidate_manufacturer (raw)='Skydio Inc.'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=502; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=38:1D:14         	Skydio      	Skydio Inc."
99696ff1930ae2c6,447,34:d2:62,oui,drone,DJI,,80,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,34D262,""SZ DJI TECHNOLOGY CO.,LTD"",""DJI Sky City, No55 Xianyuan Road, Nanshan District Shenzhen Guangdong CN 518057 """,global,DJI drone,,2026-05-11T18:21:50Z,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=82947. SAR-9 disposition=accept via alias='DJI'. candidate_manufacturer (raw)='SZ DJI TECHNOLOGY CO.,LTD'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=501; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=34:D2:62         	SzDjiTechnol	Sz Dji Technology Co.,Ltd
[CP14 Phase-4 promotion-cycle-1 2026-05-11] Cat already drone. Conf 55->80 per §8.2 corroboration (Wave-A 1a MaxwellDPS raw_obs.id=219599 + multi-phase DJI cross-validation). Merged id=501."
be4c4ac30f67c8e5,448,e8:27:25,oui,unknown,Axis Communications,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,E82725,Axis Communications AB,Gränden 1 Lund  SE 22369 ",global,Axis Communications unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=83018. SAR-9 disposition=accept via alias='Axis Communications'. candidate_manufacturer (raw)='Axis Communications AB'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=530; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=E8:27:25         	AxisCommunic	Axis Communications AB"
5a15545c78f88aed,449,b4:1e:52,oui,alpr,Flock Safety,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,B41E52,Flock Safety,1160 Howell Mill Rd NW Atlanta GA US 30318 ",global,Flock Safety alpr,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=83198. SAR-9 disposition=accept via alias='Flock Safety'. candidate_manufacturer (raw)='Flock Safety'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=524; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=B4:1E:52         	FlockSafety 	Flock Safety"
219fd3f03346950a,450,00:25:df,oui,body_cam,Axon,,80,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,0025DF,""Axon Enterprise, Inc."",17800 N 85th St. Scottsdale AZ US 85255 ",global,Axon body_cam,,2026-05-11T18:21:50Z,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=83602. SAR-9 disposition=accept via alias='Axon'. candidate_manufacturer (raw)='Axon Enterprise, Inc.'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=484; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:25:DF         	AxonEnterpri	Axon Enterprise, Inc.
[CP14 Phase-4 promotion-cycle-1 2026-05-11] Cat uplift unknown -> body_cam via Wave-A 1b (judcrandall/lookout.py raw_obs.id=219747,219748) + 1a (MaxwellDPS) corroborating IEEE OUI assignment to Axon Enterprise. Conf 55->80 per §8.2 corroboration formula (3 independent sources). Model-level evidence per §8.4. Merged id=484 (superseded_by=450)."
690ec880c2e8716f,451,ec:72:f7,oui,drone,DJI,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,EC72F7,DJI BAIWANG TECHNOLOGY CO LTD,""Room 101, Building 12, Baiwangxin Industrial Park, 1002 Songbai Road, Sunshine Community, Xili Street Shenzhen Guangdong CN 518057 """,global,DJI drone,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=84161. SAR-9 disposition=accept via alias='DJI'. candidate_manufacturer (raw)='DJI BAIWANG TECHNOLOGY CO LTD'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=531; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=EC:72:F7         	DjiBaiwangTe	Dji Baiwang Technology Co Ltd"
604da50fd6312c9c,452,cc:93:4a,oui,unknown,Sierra Wireless,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,CC934A,""Sierra Wireless, ULC"",1381 Wireless Way  Richmond BC  CA  GB V6V 3A4  ",global,Sierra Wireless unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=84310. SAR-9 disposition=accept via alias='Sierra Wireless'. candidate_manufacturer (raw)='Sierra Wireless, ULC'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=527; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=CC:93:4A         	SierraWirele	Sierra Wireless, ULC"
18004a32f2123e7a,453,00:a0:d5,oui,unknown,Sierra Wireless,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,00A0D5,""Sierra Wireless, ULC"",13811 Wireless Way Richmond RICHMOND B.C. CA V6V 3A4 ",global,Sierra Wireless unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=84311. SAR-9 disposition=accept via alias='Sierra Wireless'. candidate_manufacturer (raw)='Sierra Wireless, ULC'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=492; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:A0:D5         	SierraWirele	Sierra Wireless, ULC"
647f6524f598ac45,454,28:a3:31,oui,unknown,Sierra Wireless,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,28A331,""Sierra Wireless, ULC"",13811 Wireless Way Richmond BC CA V6V 3A4 ",global,Sierra Wireless unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=84312. SAR-9 disposition=accept via alias='Sierra Wireless'. candidate_manufacturer (raw)='Sierra Wireless, ULC'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=500; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=28:A3:31         	SierraWirele	Sierra Wireless, ULC"
4779fc22ed03640d,455,00:30:44,oui,unknown,Cradlepoint,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,003044,""CradlePoint, Inc"",""1100 W. Idaho Street, Suite 800 Boise ID US 83702-5389 """,global,Cradlepoint unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=84362. SAR-9 disposition=accept via alias='Cradlepoint'. candidate_manufacturer (raw)='CradlePoint, Inc'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=486; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:30:44         	CradlePoint 	CradlePoint, Inc"
98628dc9d261cdd6,456,00:e0:1c,oui,unknown,Cradlepoint,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,00E01C,""CradlePoint, Inc"",""1100 W. Idaho Street, Suite 800 Boise ID US 83702-5389 """,global,Cradlepoint unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=84363. SAR-9 disposition=accept via alias='Cradlepoint'. candidate_manufacturer (raw)='CradlePoint, Inc'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=494; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:E0:1C         	CradlePoint 	CradlePoint, Inc"
0e6ef5183f5a20a6,457,00:26:7e,oui,unknown,Parrot,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,00267E,PARROT SA,174 Quai de Jemmapes Paris  FR 75010 ",global,Parrot unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=85980. SAR-9 disposition=accept via alias='Parrot'. candidate_manufacturer (raw)='PARROT SA'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=485; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:26:7E         	Parrot      	Parrot Sa"
f7e1c05b9ea4dbd3,458,00:00:c3,oui,unknown,Harris,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,0000C3,Harris Corporation,1025 West NASA Blvd Melbourne FL US 32919 ",global,Harris unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=86182. SAR-9 disposition=accept via alias='Harris'. candidate_manufacturer (raw)='Harris Corporation'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=471; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:00:C3         	Harris      	Harris Corporation"
c7191059bc5b7b64,459,00:bf:15,oui,unknown,Genetec,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,00BF15,Genetec Inc.,""2280 boul. Alfred-Nobel St,. Laurent Quebec CA H4S 2A4 """,global,Genetec unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=88181. SAR-9 disposition=accept via alias='Genetec'. candidate_manufacturer (raw)='Genetec Inc.'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=493; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:BF:15         	Genetec     	Genetec Inc."
0b76b79ee41e4454,460,ac:cc:8e,oui,unknown,Axis Communications,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,ACCC8E,Axis Communications AB,Emdalavägen 14 LUND  SE 22369 ",global,Axis Communications unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=88321. SAR-9 disposition=accept via alias='Axis Communications'. candidate_manufacturer (raw)='Axis Communications AB'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=523; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=AC:CC:8E         	AxisCommunic	Axis Communications AB"
55e911d833059e9e,461,48:2c:ea,oui,unknown,Motorola Solutions,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,482CEA,Motorola Inc Business Light Radios,8000 W Sunrise Boulevard Plantation Florida US 33324 ",global,Motorola Solutions unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=88509. SAR-9 disposition=accept via alias='Motorola Solutions'. candidate_manufacturer (raw)='Motorola Inc Business Light Radios'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=504; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=48:2C:EA         	MotorolaBusi	Motorola Inc Business Light Radios"
fa714fb1bf249f86,462,00:24:92,oui,unknown,Motorola Solutions,,55,inferred,https://standards-oui.ieee.org/oui/oui.csv,"MA-L,002492,""Motorola, Broadband Solutions Group"",1101 Marina Village Parkway Alameda CA US 94501 ",global,Motorola Solutions unknown,,,"Phase-5 Step-4 follow-on² (MAC-44). raw_observations.id=88745. SAR-9 disposition=accept via alias='Motorola Solutions'. candidate_manufacturer (raw)='Motorola, Broadband Solutions Group'. §8.2 inferred 30–70; baseline 50; adjustments=none. §8.4 strict — device_category='unknown' for OUI-level inference. §11 #13 — Talos-export-banned at staging. Board ratifications: strict-§8.4 MAC-1 [`613ec532`](/MAC/issues/MAC-1#comment-613ec532-d8cb-4f0f-a35b-c811e2864d7d) 2026-05-06T17:08:16Z; SAR-9 [`234faaa7`](/MAC/approvals/234faaa7-e1c0-40fd-a247-f82cb588fc23) 2026-05-06T18:05:53Z.
merged_from_id=483; source_url=https://www.wireshark.org/download/automated/data/manuf; source_excerpt=00:24:92         	MotorolaBroa	Motorola, Broadband Solutions Group"
